"fingerlength_1","fingerlength_2","fingerlength_3","fingerlength_4","fingerlength_5","fingerangle_1","fingerangle_2","fingerangle_3","fingerangle_4","fingerdist_12","fingerdist_13","fingerdist_14","fingerdist_15","fingerdist_23","fingerdist_24","fingerdist_25","fingerdist_34","fingerdist_35","fingerdist_45","palmradius","gesture"
"48.054974","45.465622","41.326843","39.724483","76.28988","3.276676E-4","5.062714E-4","5.641674E-4","1.2362652E-4","35.3287","31.08006","26.751831","50.144215","14.152508","29.02507","83.82482","15.650077","79.971016","71.60525","33.943523","i"
"48.631264","45.50854","41.434097","39.69557","76.0322","3.267252E-4","5.043197E-4","5.624647E-4","1.2500757E-4","35.148838","31.421648","27.396893","49.706516","14.198135","29.12733","83.20041","15.791146","79.658066","71.26852","34.700424","i"
"48.756725","45.54077","41.462677","39.572914","76.13717","3.2756064E-4","5.037396E-4","5.6286115E-4","1.18550925E-4","34.946556","31.45831","28.72525","49.913475","14.177096","29.454224","83.312004","15.952295","79.7799","72.18363","34.78845","i"
"48.824318","45.586464","41.460598","39.473022","76.24151","3.2701594E-4","5.031306E-4","5.6378165E-4","1.1800872E-4","34.95646","31.83391","29.262278","49.827797","14.229591","29.539587","83.3699","16.033083","79.99375","72.341415","34.432407","i"
"49.01967","44.214314","40.55702","38.47752","76.44707","3.2855378E-4","5.304052E-4","5.866851E-4","1.1174592E-4","35.652103","32.468513","31.10721","50.966442","13.735656","29.598274","85.06537","16.368391","80.957794","73.423","35.69842","i"
"49.086876","43.95706","40.678085","38.502777","77.538506","3.3184342E-4","5.321266E-4","5.844409E-4","1.0279679E-4","35.380726","31.990917","30.78561","54.07455","13.57325","29.494486","87.53704","16.427221","83.13954","75.24792","37.131256","i"
"49.1585","44.006226","42.22057","39.527916","80.25949","3.5757112E-4","5.1269244E-4","5.5837806E-4","9.450408E-5","31.723766","27.913815","27.74471","61.351536","13.39589","28.029123","90.67744","15.318162","85.973434","78.11359","39.676506","i"
"48.553383","42.48825","42.04857","39.52888","81.92468","3.7293768E-4","5.349914E-4","5.616247E-4","8.29457E-5","31.439135","28.266603","28.57751","64.62436","12.57488","26.819782","93.40249","15.0807705","88.89789","80.83597","39.78564","i"
"47.54832","41.83596","41.00939","39.472164","82.22914","3.7989364E-4","5.5291277E-4","5.7716755E-4","7.86899E-5","31.6952","28.621576","28.601091","64.00128","13.304307","27.290878","93.35519","14.66748","89.07562","81.61919","36.232185","i"
"46.263042","43.490047","41.5404","39.928173","76.53372","3.283108E-4","5.275214E-4","5.6112173E-4","1.327563E-4","37.06214","30.535309","25.389204","47.083534","13.174198","27.951181","81.94105","15.248063","77.35412","70.5142","33.385506","i"
"47.311752","43.973618","45.206715","44.639378","65.21091","3.3723208E-4","4.829729E-4","4.6720775E-4","2.4795538E-4","35.394398","30.001404","25.374937","25.11143","12.654745","27.051777","60.333214","15.201314","53.692226","45.198475","32.900787","i"
"47.22002","44.120255","45.390343","44.634686","68.20724","3.3744064E-4","4.7954274E-4","4.6498908E-4","2.1239911E-4","35.31405","30.409237","26.063711","31.20681","12.666038","27.129934","66.509384","15.340825","60.578274","52.031456","33.38411","i"
"46.71793","44.404762","44.05906","42.832363","71.54198","3.4641827E-4","4.900416E-4","4.991053E-4","1.7193129E-4","34.244637","30.208342","26.973146","39.519573","12.711843","26.873247","73.6868","14.860543","68.85338","61.024532","34.526455","i"
"46.750145","45.08721","43.449326","40.847446","73.390915","3.446542E-4","4.885919E-4","5.314141E-4","1.3535206E-4","33.99796","30.519545","28.46276","44.48825","13.059353","26.825176","78.05494","14.441664","74.316025","67.98473","34.383686","i"
"46.809845","45.05764","43.318336","40.274094","73.35772","3.4304115E-4","4.902847E-4","5.3643005E-4","1.2555905E-4","34.19549","30.696064","29.950521","44.61642","13.079864","27.720316","78.27397","15.266547","74.67018","69.364655","33.79029","i"
"48.18928","44.218655","42.804157","39.477276","80.15634","3.36923E-4","5.0318096E-4","5.5029494E-4","5.3672564E-5","34.897568","29.847387","28.57108","63.571144","13.498913","28.467129","95.21644","15.749032","90.665665","83.11819","38.455387","i"
"47.508423","43.538925","42.603436","39.171593","82.72293","3.6636624E-4","5.1135663E-4","5.594506E-4","5.28396E-5","31.900713","28.66724","28.021759","70.75366","13.851305","27.996988","99.47324","15.273503","94.7303","85.2517","40.770355","i"
"55.490433","73.00631","38.42912","34.12263","37.701538","2.0274009E-4","1.9922323E-4","6.946067E-4","6.624024E-4","41.886005","24.349884","37.247356","48.43973","60.584335","68.86777","70.315956","15.886424","33.432255","19.828814","37.56769","i"
"63.869602","88.45797","36.761276","34.571144","37.68797","1.4506759E-4","1.3630108E-4","7.2967284E-4","6.8518816E-4","51.41045","48.909298","61.990807","74.45862","79.33224","87.8881","91.831215","13.766479","29.44207","17.006145","41.149406","i"
"47.633118","47.413883","42.93451","39.916393","59.64833","3.8907462E-4","4.508512E-4","5.429987E-4","2.4705406E-4","23.407068","26.16187","28.58522","31.575092","18.834986","32.426216","54.598564","15.717201","54.321697","48.478756","33.40057","i"
"47.26353","45.828465","41.612576","39.434044","65.84369","3.7263372E-4","4.82627E-4","5.6317E-4","1.891852E-4","28.940926","29.061647","28.482143","35.4142","17.928074","31.969542","63.01059","15.928834","63.49547","57.788982","33.43255","i"
"47.50088","45.547016","41.494637","39.271893","67.20899","3.6719735E-4","4.8664855E-4","5.6613935E-4","1.7614746E-4","29.887875","29.797522","28.774227","36.933502","17.88238","31.992754","65.14786","16.04093","65.84038","60.042038","33.606804","i"
"47.61363","45.353004","41.49745","39.24914","69.17141","3.643615E-4","4.895842E-4","5.6622666E-4","1.5952076E-4","30.427696","29.99612","28.690598","40.01882","17.625757","31.811918","68.51298","16.073914","69.07653","63.036446","34.16273","i"
"48.051704","45.017338","41.444214","39.142757","72.0104","3.5891318E-4","4.9544504E-4","5.6792056E-4","1.3090161E-4","31.251087","30.286612","28.602568","45.805286","17.17635","31.510675","74.52127","16.143873","74.69715","68.10014","35.36021","i"
"57.99721","97.175964","107.44712","99.15544","84.60903","1.0795841E-4","8.857718E-5","8.868614E-5","1.09485205E-4","77.12661","100.27787","105.89516","106.21219","40.922295","47.429398","68.65986","35.265984","72.51508","39.733345","82.03592","j"
"61.027485","59.838997","58.787594","55.89703","73.021095","2.6811566E-4","2.7783925E-4","2.9404814E-4","1.7374603E-4","12.408771","24.747492","35.927258","69.60577","12.658912","25.786768","67.29062","15.169533","63.426975","51.64641","42.65051","j"
"63.663097","54.95758","51.776268","48.205616","76.50589","2.4995036E-4","3.4169812E-4","3.827455E-4","1.6392907E-4","30.884398","43.304096","56.278843","91.70979","12.951944","27.412588","75.44718","15.358967","70.611755","60.97203","43.766033","j"
"60.22337","61.284073","70.11542","67.433846","61.850544","2.5969284E-4","2.2830543E-4","2.0467768E-4","2.269978E-4","17.543457","11.643991","12.683303","29.348167","15.527853","28.911531","46.2701","17.668701","38.488945","21.799639","33.67653","j"
"56.796062","57.69035","51.09474","50.162094","59.22158","2.819609E-4","3.3068252E-4","3.7562058E-4","2.9156104E-4","22.353977","20.209215","18.687693","24.116364","13.87062","26.265753","45.95004","13.8547535","39.70075","29.621265","33.051804","j"
"66.929596","85.73538","94.368195","84.62083","66.437744","1.334709E-4","1.2016205E-4","1.20953184E-4","1.6486175E-4","55.140232","76.27659","85.88674","89.43379","22.90111","41.05387","61.92496","25.299166","55.79084","33.956783","54.32012","j"
"60.010868","58.707596","58.55496","55.78884","58.643444","2.6684077E-4","2.854606E-4","2.9506843E-4","2.8027387E-4","20.584686","13.577126","13.32843","25.874615","11.338151","26.155018","44.950768","15.603911","36.63951","23.484415","32.397434","j"
"61.702717","67.81244","74.86771","70.8658","65.66119","2.365102E-4","1.9280762E-4","1.8162548E-4","2.0304145E-4","11.148419","17.082375","25.63177","43.468864","16.256035","32.25384","52.08364","20.049854","42.50539","23.259233","38.360584","j"
"68.02969","72.277115","73.82457","66.87814","68.50948","1.9697106E-4","1.8417665E-4","1.9475109E-4","1.9689702E-4","18.104267","29.102684","44.16136","70.48717","13.661768","32.4461","58.040386","20.690016","47.714275","29.990112","48.129673","j"
"62.40675","71.10908","76.01747","70.38598","68.4704","2.1878032E-4","1.8116762E-4","1.7992195E-4","1.9458914E-4","18.281012","20.512691","22.86061","43.474506","15.741708","32.423336","55.138176","20.761461","44.14343","24.561186","42.04376","j"
"63.708565","69.620285","69.15365","66.31517","75.862206","2.224259E-4","2.0391097E-4","2.0849085E-4","1.665014E-4","12.420293","7.323138","24.030783","63.644123","13.272235","30.6883","67.46741","20.259972","60.651283","41.53041","46.44277","j"
"63.46871","70.23714","73.41097","67.702545","72.243164","2.2087063E-4","1.9026375E-4","1.93379E-4","1.8257978E-4","13.528511","17.140537","25.861034","56.763634","14.340957","32.04647","61.46813","20.472242","49.824284","32.66866","47.448563","j"
"64.637695","66.35307","68.981125","63.901394","69.37647","2.324665E-4","2.1494743E-4","2.184329E-4","2.0110529E-4","5.332689","9.845341","24.070805","53.498493","12.44418","28.775139","57.279846","18.796713","46.858288","31.488783","41.532753","j"
"65.45223","62.217545","65.60628","61.883118","67.89166","2.45067E-4","2.4079715E-4","2.3728643E-4","2.0925446E-4","5.187362","15.015901","31.73278","58.557667","12.291391","27.768167","55.720364","17.644804","45.950928","32.427795","42.573742","j"
"62.52842","71.615814","74.62834","70.04647","76.40268","2.1895225E-4","1.8394776E-4","1.8337462E-4","1.5635088E-4","16.045637","18.198757","28.342499","67.109634","13.765565","33.210552","70.61936","21.307617","60.539898","42.28185","46.89284","j"
"56.890514","72.06647","73.06018","63.945847","71.172424","2.3491506E-4","1.864527E-4","2.0423907E-4","1.9228773E-4","23.07929","18.832153","15.0842085","45.88585","13.91408","33.192886","61.39083","22.609089","49.300285","34.478672","45.241756","j"
"65.10591","71.897385","68.27771","58.23755","79.43827","2.1055176E-4","1.995006E-4","2.4040905E-4","1.4764546E-4","13.457781","16.687807","32.293434","81.68938","14.69288","34.827484","76.28334","21.24053","68.6192","58.15556","48.750923","j"
"60.237816","67.724396","71.72704","60.621243","68.9286","2.4124942E-4","2.0254178E-4","2.2097644E-4","2.0607605E-4","13.601979","12.344792","17.22961","49.18831","13.138496","29.874786","59.115597","21.536884","50.13607","35.06907","41.481422","j"
"58.475235","57.744953","49.88134","44.717724","69.766464","2.931466E-4","3.316147E-4","4.250243E-4","2.1606618E-4","8.310042","25.207108","38.63234","60.61459","17.889278","32.372158","60.11277","16.075357","58.197765","51.585182","37.054153","j"
"60.10472","75.80072","71.714676","72.424904","76.37326","2.1383105E-4","1.7919885E-4","1.8105049E-4","1.6082144E-4","21.939913","19.177568","39.68508","70.078705","17.26163","37.460835","70.42055","24.89984","59.286617","35.176624","57.83206","j"
"59.186153","71.10312","75.571045","72.048134","73.7668","2.3637967E-4","1.8174521E-4","1.7508215E-4","1.7283592E-4","13.642083","24.242384","37.425884","62.204895","16.482351","36.75113","64.59179","22.829353","51.801632","29.468517","48.776367","j"
"59.003975","71.218254","79.32733","73.47382","68.39863","2.3363352E-4","1.7137881E-4","1.640588E-4","1.8940785E-4","17.390741","29.330605","35.496635","48.30865","20.61341","37.94404","56.541924","23.338324","45.465157","22.572222","46.175922","j"
"63.611385","58.28236","51.322308","49.40698","78.391266","2.4384951E-4","3.2439464E-4","3.7474878E-4","1.6296885E-4","27.19983","40.007187","52.926685","90.92187","15.032383","28.438803","76.57054","16.000126","73.050125","60.802483","42.486065","j"
"62.36554","74.569305","74.61563","73.839355","74.77733","2.074191E-4","1.7582685E-4","1.7064202E-4","1.6654715E-4","21.864622","23.368668","42.529434","66.57648","15.537203","39.553467","67.75883","25.689333","54.76334","29.81325","51.327087","j"
"59.200447","65.16346","71.67694","67.49399","77.71713","2.5896128E-4","2.0796728E-4","1.9772859E-4","1.6255383E-4","6.5802903","20.172731","33.418167","70.61746","17.606747","34.557426","72.4932","20.922796","59.204006","40.622326","49.050644","j"
"60.001297","61.590824","66.72669","55.053284","76.26286","2.7001358E-4","2.374734E-4","2.5858133E-4","1.8273496E-4","4.2975206","15.84213","30.291706","69.33081","14.966648","29.156763","70.38049","22.457111","58.606136","49.03609","46.898285","j"
"57.90771","69.47593","70.89668","69.19373","79.73997","2.4768946E-4","1.995607E-4","1.9413918E-4","1.4785159E-4","12.726659","15.843112","30.505516","71.57847","13.034399","33.234615","75.97809","21.684198","66.85713","46.3053","49.300232","j"
"60.665806","72.58229","77.88858","73.532074","76.29187","2.2322059E-4","1.7239393E-4","1.6690844E-4","1.5936277E-4","17.105644","28.798641","40.438164","69.73325","17.757954","37.52159","69.79904","22.884783","56.41704","34.594982","50.740562","j"
"62.53135","57.916737","48.883526","47.513706","79.340614","2.691237E-4","3.383409E-4","4.094566E-4","1.4056092E-4","14.311781","30.812208","44.567837","84.995735","17.887762","31.027945","77.42792","15.146136","75.54087","67.50869","42.598755","j"
"62.21455","78.24673","78.00884","73.0026","77.08101","1.981372E-4","1.5997357E-4","1.6821819E-4","1.5427098E-4","24.53956","24.251818","35.907585","69.89723","16.950699","37.655754","71.47546","22.443045","59.41789","38.743538","50.023075","j"
"59.329758","64.54941","66.49817","53.35772","76.73505","2.60297E-4","2.2866725E-4","2.6600633E-4","1.7501607E-4","7.1622915","18.22125","33.177486","71.61565","12.740254","31.61097","70.43115","23.899708","60.766167","53.547318","44.88224","j"
"56.464226","65.2022","66.13188","53.451355","75.25252","2.6869922E-4","2.2837293E-4","2.6796813E-4","1.8063874E-4","12.472932","10.987989","22.169827","56.23396","11.512582","30.882149","66.90591","23.106369","58.46566","51.718224","39.15948","j"
"69.11083","40.67814","39.691994","34.85323","35.12064","3.0638115E-4","5.935815E-4","6.601724E-4","7.587883E-4","39.85107","50.95688","65.382256","74.574455","11.632896","26.54857","37.80339","16.228167","28.610233","13.204487","34.472443","j"
"55.240246","53.503994","50.66424","44.244236","76.35486","3.237305E-4","3.5719463E-4","4.2195618E-4","1.5388665E-4","16.072361","27.24636","40.148712","68.94557","13.421395","29.288454","74.2074","16.850796","70.88611","65.38429","41.082016","j"
"53.364388","48.885082","45.07202","40.442215","64.81436","3.4540385E-4","4.3916915E-4","5.1572075E-4","2.7111394E-4","23.157368","27.486929","37.02242","40.792095","12.535006","27.707102","55.887875","15.490189","50.134136","45.94444","32.018536","j"
"54.796158","45.556244","43.03363","39.39463","76.23345","3.6095642E-4","4.910736E-4","5.42248E-4","1.7580924E-4","24.069794","31.59154","42.863903","67.41913","12.34963","28.65376","77.95819","16.940048","73.01471","64.74704","34.49464","j"
"62.04266","59.30844","53.94742","44.282986","76.03655","2.5764827E-4","3.036257E-4","3.9384872E-4","1.7414965E-4","19.74198","32.674374","48.87721","81.00474","14.538183","32.849052","69.657646","19.386658","66.74736","61.592896","44.575665","j"
"61.84022","60.715637","55.741188","55.594067","80.16334","2.5813415E-4","2.8685157E-4","3.08246E-4","1.428133E-4","15.247651","28.88272","41.046753","85.43204","14.910659","27.334105","78.748314","16.66058","76.17839","61.999477","44.6885","j"
"52.178","46.619984","42.36126","37.56149","78.71419","3.2956892E-4","4.883288E-4","5.7702843E-4","7.234348E-5","31.554564","33.457607","41.81618","66.217476","12.600888","29.15723","91.467224","16.838692","85.76361","79.63662","37.89719","j"
"52.525127","70.08819","39.82467","36.515076","37.698956","2.6408228E-4","2.3381223E-4","6.3073775E-4","6.63454E-4","22.654339","43.06763","49.365486","52.248604","53.433037","64.19672","70.54567","15.865458","30.27523","15.495391","33.58665","j"
"47.81883","42.566093","38.32576","34.926186","73.52935","3.384485E-4","5.8905594E-4","7.0043927E-4","1.016046E-4","35.973053","34.805183","36.22047","49.4758","12.0547285","25.22243","83.3389","13.365663","78.48915","72.70634","33.570606","j"
"47.81555","42.56084","38.322426","34.920143","73.48807","3.3828657E-4","5.891785E-4","7.0061674E-4","1.0215384E-4","35.99608","34.798782","36.1974","49.334923","12.053252","25.221088","83.24699","13.365354","78.394775","72.625435","33.43009","j"
"47.81439","42.551426","38.31526","34.893764","73.429726","3.378424E-4","5.894125E-4","7.0123974E-4","1.0245916E-4","36.053547","34.784893","36.160423","49.111374","12.05174","25.22462","83.13557","13.369413","78.28068","72.55478","33.30698","j"
"47.81502","42.54716","38.311615","34.87617","73.397446","3.3771066E-4","5.895226E-4","7.016268E-4","1.02507445E-4","36.071217","34.783215","36.172436","49.01367","12.051622","25.229382","83.073326","13.373712","78.22007","72.52678","33.377132","j"
"47.868774","42.527523","38.304333","34.855206","73.34035","3.3732006E-4","5.899105E-4","7.021587E-4","1.0270293E-4","36.112877","34.753548","36.136974","48.813457","12.04306","25.223803","82.95159","13.3754425","78.1016","72.46682","33.862984","j"
"47.926155","42.52392","38.303402","34.84805","73.35726","3.3783977E-4","5.9000036E-4","7.0233055E-4","1.0218848E-4","36.038605","34.743557","36.23091","49.007454","12.035924","25.21688","82.99569","13.37421","78.14089","72.5264","34.02656","j"
"46.8604","43.617558","39.047173","36.17286","73.65483","3.4324516E-4","5.633912E-4","6.6844095E-4","1.0388792E-4","35.07784","32.396008","30.904184","48.714813","12.598515","25.158146","82.83471","12.886662","78.677864","72.51626","33.96149","j"
"46.83935","43.551136","39.021065","36.09456","73.68273","3.4248034E-4","5.6466414E-4","6.702052E-4","1.0448004E-4","35.21866","32.51031","31.116642","48.585403","12.563622","25.154787","82.880226","12.901689","78.62769","72.48413","34.01007","j"
"46.92164","43.50416","39.046257","36.07953","74.04465","3.4138124E-4","5.649659E-4","6.700518E-4","1.061469E-4","35.345196","32.481056","31.021095","48.902344","12.522346","25.13096","83.31783","12.912271","78.871994","72.589424","34.39507","j"
"47.309093","43.46319","39.066124","36.080223","74.57474","3.4189338E-4","5.6527683E-4","6.6971936E-4","1.0354341E-4","35.15915","32.330982","31.033207","50.169518","12.483215","25.101667","84.200264","12.916659","79.62823","73.23881","35.073734","j"
"48.05202","43.259567","39.40947","36.442207","76.02865","3.4948392E-4","5.634911E-4","6.526936E-4","9.714138E-5","34.06058","31.284052","30.504744","55.23703","12.204884","25.624367","87.35063","13.735969","82.3278","74.94649","37.969868","j"
"48.984726","42.648533","40.255516","37.673798","82.48691","3.8500034E-4","5.594474E-4","6.1628537E-4","5.4440985E-5","29.287727","26.640875","27.720596","74.76001","11.892104","25.782845","99.15086","14.314236","93.64564","84.687164","42.299953","j"
"48.769154","43.282356","40.66801","37.889164","79.29051","3.8824428E-4","5.453715E-4","6.054546E-4","7.94923E-5","28.142889","25.541782","26.843353","67.4532","12.155987","26.328403","92.09239","14.6428175","87.38059","79.29473","35.06189","j"
"48.428715","44.29026","41.490902","38.673737","78.17162","3.7971913E-4","5.236698E-4","5.815447E-4","9.360791E-5","28.513725","25.024666","24.891539","63.94585","12.096625","26.531763","89.71348","14.9153595","85.08601","76.78131","34.4289","j"
"47.9489","45.108257","41.774178","38.660763","77.5933","3.6887277E-4","5.110201E-4","5.807758E-4","8.927251E-5","29.708675","26.381351","24.915964","61.549706","12.278537","26.203773","88.968445","14.493713","84.92059","76.86785","34.494656","j"
"47.375854","43.628513","39.449554","35.311733","74.89805","3.3212441E-4","5.594192E-4","6.73862E-4","9.9680656E-5","36.195206","32.31929","31.123951","50.305347","12.058599","25.487362","85.28034","13.706769","80.250305","73.906235","35.12152","j"
"47.363235","43.590446","39.434315","35.396458","75.02065","3.313943E-4","5.6117156E-4","6.722747E-4","9.9741264E-5","36.307858","32.392754","30.742887","50.229057","11.784255","25.243143","85.286995","13.722767","80.44887","73.9889","35.174007","j"
"46.25645","42.889782","38.71389","36.25888","73.52132","3.4783388E-4","5.778603E-4","6.6903105E-4","1.10877365E-4","35.22871","30.490814","27.469269","49.44916","12.326545","25.376942","82.99576","13.300585","78.25272","71.72302","33.007706","j"
"47.8558","43.098164","39.40608","35.82659","75.25567","3.4048312E-4","5.651756E-4","6.6249934E-4","1.03071165E-4","35.367653","32.32887","31.792494","51.365993","12.247135","25.891802","85.28876","13.981348","80.457146","73.81369","36.04069","j"
"48.426235","43.57312","40.518097","37.19261","77.21755","3.6617447E-4","5.444779E-4","6.17123E-4","1.1038891E-4","31.35239","28.262331","28.200138","58.32605","12.085893","26.539494","87.58318","14.90204","82.516174","74.32953","35.285713","j"
"48.093567","44.34703","41.436325","37.47881","51.10524","3.492092E-4","5.243352E-4","6.008151E-4","4.13246E-4","33.20601","27.428759","23.564312","16.157686","11.941126","26.326479","48.038406","14.95282","40.578243","31.373936","28.08528","j"
"47.94214","44.466526","41.80687","37.425262","52.90658","3.2486412E-4","5.1793974E-4","6.0057716E-4","4.1716325E-4","36.372078","29.413258","24.12942","9.126138","12.049309","25.863167","45.397923","14.420361","37.79744","30.47494","30.686106","j"
"47.830887","44.59276","41.85605","37.4595","68.0279","3.145981E-4","5.156513E-4","6.0060417E-4","2.138758E-4","37.601852","30.48284","24.911427","33.229107","12.151445","25.781546","68.479126","14.218823","63.240402","57.037544","34.365093","j"
"46.60665","44.723934","41.279694","37.255157","70.01435","3.1935726E-4","5.20051E-4","6.124446E-4","1.7522136E-4","37.380276","30.667616","24.676834","38.920803","12.615083","26.008034","73.00417","13.964221","68.8011","62.495113","33.773655","j"
"45.729164","44.416706","39.698143","37.073967","71.920265","3.2004042E-4","5.421268E-4","6.3971285E-4","1.4885051E-4","37.727055","31.28168","24.478636","43.113655","13.33214","26.103178","76.86788","13.381239","73.28993","66.56193","34.42046","j"
"45.089996","44.476425","39.09134","36.45474","74.13173","3.549826E-4","5.4848276E-4","6.609922E-4","9.208961E-5","33.998886","30.502584","26.71495","51.04358","13.79459","26.176422","82.82386","13.12947","80.30039","74.02266","34.351547","j"
"46.5432","43.814007","38.8961","35.35657","73.039696","3.4995322E-4","5.620271E-4","6.829106E-4","1.1543797E-4","34.283585","32.029728","32.06871","46.898697","12.961825","26.101004","80.61046","13.411333","76.44646","71.02944","34.06844","j"
"46.511444","43.631145","38.91099","35.492832","73.87261","3.393943E-4","5.6536176E-4","6.8064703E-4","1.12125905E-4","35.65907","32.26757","31.383137","47.53791","12.596339","25.703573","82.54501","13.317997","77.72921","71.93928","34.64952","j"
"46.74351","43.767868","39.16681","35.851627","74.41142","3.440001E-4","5.6249433E-4","6.6817534E-4","1.1479064E-4","34.94162","32.007763","30.365664","48.467426","11.988429","25.277586","82.69504","13.579946","78.495575","72.03103","35.156048","j"
"46.837494","43.74802","39.252365","35.98666","74.90405","3.4518976E-4","5.6257786E-4","6.632521E-4","1.1271076E-4","34.770897","31.919804","29.86098","49.35411","11.694202","25.10778","83.31133","13.746795","79.35319","72.57927","35.433647","j"
"46.843124","43.558125","39.377224","36.392754","75.84167","3.3762108E-4","5.6368177E-4","6.51897E-4","1.0235098E-4","35.78271","32.171303","29.388832","51.59764","11.457768","25.233978","86.2636","14.053513","81.71139","74.27621","36.75818","j"
"47.207207","43.212173","40.509518","37.56241","78.53085","3.5892814E-4","5.5023964E-4","6.09798E-4","9.4551375E-5","33.29562","28.574596","26.645947","59.820927","11.668443","26.419687","91.0572","15.104156","85.54921","77.023224","36.27912","j"
"47.313866","43.39939","40.7032","37.53168","77.29178","3.6536434E-4","5.454523E-4","6.064957E-4","1.1006874E-4","32.265278","27.56129","26.574064","57.45935","11.665681","26.633862","87.97265","15.315563","82.41866","74.365","34.130444","j"
"47.092953","44.06845","41.0796","37.911915","74.13914","3.5061335E-4","5.3232355E-4","5.984716E-4","1.4368918E-4","33.7586","27.825","23.592915","49.32906","11.851579","26.331923","81.17499","14.887708","76.138435","68.29008","33.128532","j"
"46.909996","44.496006","41.24826","38.139927","72.771225","3.323906E-4","5.249498E-4","5.957763E-4","1.5227425E-4","35.834183","29.147753","23.267578","45.1996","12.024552","26.017063","78.096","14.387804","73.45752","66.36463","33.72086","j"
"63.93527","88.62209","91.269165","80.792046","60.722153","1.1340903E-4","1.1880269E-4","1.2823474E-4","1.8644033E-4","68.26221","74.97209","69.293686","59.66335","25.278807","50.45447","74.71249","30.204872","61.927425","35.216724","54.040726","k"
"64.08373","101.6939","96.8371","37.08317","38.149593","1.20617195E-4","9.4013456E-5","7.231751E-6","6.338702E-4","64.83113","52.66765","62.633377","70.66703","38.530434","117.96452","120.57337","102.7914","103.24447","17.125988","49.299465","k"
"59.404724","102.35554","94.4034","37.180573","38.270805","1.20702796E-4","9.3937E-5","1.5592004E-5","6.3141587E-4","71.277626","46.559532","56.403973","61.9125","42.97957","120.0614","122.09393","99.55005","100.28525","17.033934","52.249897","k"
"59.726032","102.28303","94.379555","37.255688","38.32543","1.20600154E-4","9.388303E-5","1.8597619E-5","6.2975445E-4","70.90536","46.17475","56.48158","62.03468","43.26261","119.75539","121.89017","99.17471","99.948845","17.000849","49.400814","k"
"59.755863","102.26552","94.365425","37.260254","38.327843","1.20724464E-4","9.392375E-5","1.8863162E-5","6.296555E-4","70.79801","46.11682","56.51224","62.075893","43.23249","119.70083","121.84588","99.13","99.90936","17.000149","49.429607","k"
"59.238556","101.23347","91.619774","37.886833","38.556683","1.2632136E-4","9.658278E-5","4.4075212E-5","6.1686774E-4","68.349144","40.098804","55.538326","60.771927","45.002842","117.5923","119.70045","93.63472","95.12545","17.010303","47.630203","k"
"58.966553","102.442345","94.303154","38.44758","38.884396","1.17084885E-4","9.187256E-5","2.4452467E-5","6.0490175E-4","73.66614","47.436096","54.658806","59.752483","47.317802","120.709366","122.57191","98.63266","98.716705","16.918394","49.98301","k"
"58.59316","102.56537","93.617004","38.88122","38.958992","1.1538624E-4","9.1856346E-5","2.8377772E-5","5.949162E-4","74.95544","46.870995","53.714222","58.90561","48.43828","121.067406","122.89514","97.590614","97.85456","17.304253","50.110497","k"
"57.570053","102.37375","96.30931","39.366673","39.093346","1.1821669E-4","9.258479E-5","1.2925322E-5","5.821532E-4","74.7136","52.07153","52.48021","57.59913","41.89768","120.54502","122.3964","102.24298","102.49986","17.90056","51.01543","k"
"57.254604","102.20878","98.19374","39.399296","39.15633","1.20715355E-4","9.277717E-5","1.851114E-6","5.814671E-4","73.871025","55.214073","52.544193","57.42224","37.39512","120.21651","121.97575","105.541","105.6701","17.82454","51.464813","k"
"57.325294","102.05881","88.27767","39.464943","39.187412","1.2347753E-4","9.957263E-5","4.0754523E-5","5.8054813E-4","72.45121","39.347645","52.901695","57.73125","45.211277","119.6172","121.50078","91.43918","93.19364","17.778658","50.748325","k"
"58.810905","102.0445","87.09957","39.526947","39.19455","1.2264596E-4","9.964304E-5","5.1603347E-5","5.7966216E-4","70.9745","36.045307","54.372826","59.878616","47.501472","119.29528","121.42587","89.0249","91.14289","17.777605","51.774292","k"
"62.39439","102.27372","95.96937","39.580414","39.1941","1.185256E-4","9.3386116E-5","1.722994E-5","5.79611E-4","68.55651","50.226917","58.353157","65.565285","40.95054","119.31649","121.79593","101.38796","101.98845","17.692226","51.215683","k"
"63.00223","102.44442","97.38726","39.328594","39.159863","1.1802095E-4","9.17624E-5","1.0286409E-5","5.846602E-4","68.05389","53.803432","59.313335","66.71971","41.373695","119.42011","121.99586","103.58195","103.55524","17.51297","49.631855","k"
"61.246826","102.58572","97.49933","39.048428","39.1203","1.18832555E-4","9.105382E-5","9.732095E-6","5.900864E-4","69.94831","53.80751","57.22363","63.820385","42.56476","119.81573","122.2553","103.67628","103.38705","17.355728","50.21799","k"
"60.86185","102.73549","96.72305","38.964485","39.12553","1.1778611E-4","9.0610825E-5","1.440425E-5","5.917513E-4","71.05516","52.447273","56.861954","63.268726","44.89745","120.37564","122.688034","102.29563","101.98206","17.27534","50.212612","k"
"59.076065","102.89241","93.736305","39.266895","39.206367","1.16625735E-4","9.106891E-5","3.0636762E-5","5.855776E-4","73.88286","47.30241","54.425056","60.202816","49.3016","121.12473","123.23352","97.45903","97.62699","17.4148","50.016647","k"
